folder,file,phase,iteration,input_len,kvcache,modality,bandwidth,arcc,direction,mean_ttft_ms,std_ttft_ms,mean_itl_ms,total_token_throughput
benchmark_result_0908,ds-0908-gds-400g.json,prefill,43,996,gds-400g,GDS,400g,N,N/A,198.97429122996982,19.056750120025917,0.0,77293.95014473908
benchmark_result_0908,ds-0908-gds-400g.json,prefill,44,996,gds-400g,GDS,400g,N,N/A,200.59037705417722,19.369085526200507,0.0,76589.42319485835
benchmark_result_0908,ds-0908-gds-400g.json,prefill,45,996,gds-400g,GDS,400g,N,N/A,199.88678397552576,19.308704286368418,0.0,76957.12896143075
benchmark_result_0908,ds-0908-gds-400g.json,prefill,46,996,gds-400g,GDS,400g,N,N/A,201.05049547273666,19.395562231793836,0.0,76512.58483265313
benchmark_result_0908,ds-0908-gds-400g.json,prefill,47,996,gds-400g,GDS,400g,N,N/A,201.4968754563597,19.407487542483068,0.0,76324.97978043418
benchmark_result_0908,ds-0908-gds-400g.json,prefill,48,996,gds-400g,GDS,400g,N,N/A,202.68581482261652,19.42305361317361,0.0,75899.84417095709
benchmark_result_0908,ds-0908-gds-400g.json,prefill,49,996,gds-400g,GDS,400g,N,N/A,204.61402539891424,19.686339882129495,0.0,75119.99862444584
benchmark_result_0908,ds-0908-gds-400g.json,prefill,50,996,gds-400g,GDS,400g,N,N/A,206.150976298959,19.84952763121686,0.0,74652.59464387884
benchmark_result_0908,ds-0908-gds-400g.json,prefill,51,996,gds-400g,GDS,400g,N,N/A,201.78488098958042,19.161031146824985,0.0,76197.37691477821
benchmark_result_0908,ds-0908-gds-400g.json,prefill,52,996,gds-400g,GDS,400g,N,N/A,199.83034190459875,18.9873821360275,0.0,76950.8775370784
benchmark_result_0908,ds-0908-gds-400g.json,prefill,53,996,gds-400g,GDS,400g,N,N/A,201.82400587626034,18.83290552100794,0.0,76175.29685894959
benchmark_result_0908,ds-0908-gds-400g.json,prefill,54,996,gds-400g,GDS,400g,N,N/A,199.78774178191088,18.89274873251722,0.0,76785.29380699065
benchmark_result_0908,ds-0908-gds-400g.json,prefill,55,996,gds-400g,GDS,400g,N,N/A,200.2917038006126,19.221368743896758,0.0,76796.21132575249
benchmark_result_0908,ds-0908-gds-400g.json,prefill,56,996,gds-400g,GDS,400g,N,N/A,199.70899165899027,19.248852451335505,0.0,76922.58486017666
benchmark_result_0908,ds-0908-gds-400g.json,prefill,57,996,gds-400g,GDS,400g,N,N/A,200.2045462289243,18.823244173314936,0.0,76658.39702175657
benchmark_result_0908,ds-0908-gds-400g.json,prefill,58,996,gds-400g,GDS,400g,N,N/A,201.48087734967703,19.141937221877644,0.0,76254.79171664787
benchmark_result_0908,ds-0908-gds-400g.json,prefill,59,996,gds-400g,GDS,400g,N,N/A,200.59066220535897,19.224060215064444,0.0,76665.10599091648
benchmark_result_0908,ds-0908-gds-400g.json,prefill,60,996,gds-400g,GDS,400g,N,N/A,199.76937809260562,19.92774895066665,0.0,76882.11961867072
benchmark_result_0908,ds-0908-gds-400g.json,prefill,61,996,gds-400g,GDS,400g,N,N/A,200.64634068869054,19.037279107813678,0.0,76633.99426557092
benchmark_result_0908,ds-0908-gds-400g.json,prefill,62,996,gds-400g,GDS,400g,N,N/A,201.59492879000027,19.38808906696288,0.0,76293.02244786009
benchmark_result_0908,ds-0908-gds-400g.json,prefill,63,996,gds-400g,GDS,400g,N,N/A,202.43780849996256,19.46985017573695,0.0,76006.11298199905
benchmark_result_0908,ds-0908-gds-400g.json,prefill,64,996,gds-400g,GDS,400g,N,N/A,201.07025613629958,19.12051500153853,0.0,76423.12062540297
benchmark_result_0908,ds-0908-gds-400g.json,prefill,65,996,gds-400g,GDS,400g,N,N/A,200.78944538574433,19.211970765291547,0.0,76578.59706019466
benchmark_result_0908,ds-0908-gds-400g.json,prefill,66,996,gds-400g,GDS,400g,N,N/A,198.9952680337592,18.94844225739746,0.0,77299.60006809144
benchmark_result_0908,ds-0908-gds-400g.json,prefill,67,996,gds-400g,GDS,400g,N,N/A,198.43010225944454,18.78094664871068,0.0,77444.30047227947
benchmark_result_0908,ds-0908-gds-400g.json,prefill,68,996,gds-400g,GDS,400g,N,N/A,198.61162070650607,18.907706101772302,0.0,77428.24006897132
benchmark_result_0908,ds-0908-gds-400g.json,prefill,69,996,gds-400g,GDS,400g,N,N/A,199.9764439414139,19.36296747116426,0.0,76911.3621361957
benchmark_result_0908,ds-0908-gds-400g.json,prefill,70,996,gds-400g,GDS,400g,N,N/A,198.75662303093122,19.28676519207516,0.0,77176.28729432807
benchmark_result_0908,ds-0908-gds-400g.json,prefill,71,996,gds-400g,GDS,400g,N,N/A,198.5610154501046,19.134688948803362,0.0,77429.74254272593
benchmark_result_0908,ds-0908-gds-400g.json,prefill,72,996,gds-400g,GDS,400g,N,N/A,198.44705710507696,18.913265080589827,0.0,77391.33751821816
benchmark_result_0908,ds-0908-gds-400g.json,prefill,73,996,gds-400g,GDS,400g,N,N/A,199.58595322270412,18.857525539244293,0.0,76950.5237078599
benchmark_result_0908,ds-0908-gds-400g.json,prefill,74,996,gds-400g,GDS,400g,N,N/A,199.72185172489844,19.728224875489552,0.0,76930.35686862015
benchmark_result_0908,ds-0908-gds-400g.json,prefill,75,996,gds-400g,GDS,400g,N,N/A,200.7350825969479,19.636235213068144,0.0,76558.55609307135
benchmark_result_0908,ds-0908-gds-400g.json,prefill,76,996,gds-400g,GDS,400g,N,N/A,199.79136038047727,18.74584141165643,0.0,76899.63018982632
benchmark_result_0908,ds-0908-gds-400g.json,prefill,77,996,gds-400g,GDS,400g,N,N/A,199.8572433841764,19.203290952879122,0.0,76918.84234247393
benchmark_result_0908,ds-0908-gds-400g.json,prefill,78,996,gds-400g,GDS,400g,N,N/A,198.8487773842644,19.105076510719826,0.0,77339.90721544591
benchmark_result_0908,ds-0908-gds-400g.json,prefill,79,996,gds-400g,GDS,400g,N,N/A,199.1882516836631,19.029789948910175,0.0,77197.02163807997
benchmark_result_0908,ds-0908-gds-400g.json,prefill,80,996,gds-400g,GDS,400g,N,N/A,199.30764713411918,18.863469642666825,0.0,77129.20343265898
benchmark_result_0908,ds-0908-gds-400g.json,prefill,81,996,gds-400g,GDS,400g,N,N/A,199.7977778862696,19.133415870443258,0.0,76946.12214486339
benchmark_result_0908,ds-0908-gds-400g.json,prefill,82,996,gds-400g,GDS,400g,N,N/A,198.96937277982943,19.047443923374512,0.0,77269.0887724959
benchmark_result_0908,ds-0908-gds-400g.json,prefill,83,996,gds-400g,GDS,400g,N,N/A,200.63108310860116,18.948379910827214,0.0,76649.557503222
benchmark_result_0908,ds-0908-gds-400g.json,prefill,84,996,gds-400g,GDS,400g,N,N/A,200.24056031979853,19.23422650173651,0.0,76788.36337307465
benchmark_result_0908,ds-0908-gds-400g.json,prefill,85,996,gds-400g,GDS,400g,N,N/A,198.78750198491616,18.83549731626824,0.0,77357.6232391129
benchmark_result_0908,ds-0908-gds-400g.json,prefill,86,996,gds-400g,GDS,400g,N,N/A,198.99286138184834,19.224300924468317,0.0,77257.37609716722
benchmark_result_0908,ds-0908-gds-400g.json,prefill,87,996,gds-400g,GDS,400g,N,N/A,198.69265739049297,19.16443854738525,0.0,77379.26564545641
benchmark_result_0908,ds-0908-gds-400g.json,prefill,88,996,gds-400g,GDS,400g,N,N/A,198.6996700463351,18.834022915066768,0.0,77383.91456938883
benchmark_result_0908,ds-0908-gds-400g.json,prefill,89,996,gds-400g,GDS,400g,N,N/A,202.65472480561584,19.390079474005667,0.0,75919.72754426282
benchmark_result_0908,ds-0908-gds-400g.json,prefill,90,996,gds-400g,GDS,400g,N,N/A,203.39630170463352,20.17612252285993,0.0,75671.5392293902
benchmark_result_0908,ds-0908-gds-400g.json,prefill,91,996,gds-400g,GDS,400g,N,N/A,200.01939063920872,19.460730752344126,0.0,76897.96728991467
benchmark_result_0908,ds-0908-gds-400g.json,prefill,92,996,gds-400g,GDS,400g,N,N/A,205.45873798750108,18.50538019969067,0.0,74802.23195534234
benchmark_result_0908,ds-0908-gds-400g.json,prefill,93,996,gds-400g,GDS,400g,N,N/A,203.46069473482203,20.201821858207808,0.0,75595.25964239187
benchmark_result_0908,ds-0908-gds-400g.json,prefill,94,996,gds-400g,GDS,400g,N,N/A,202.7932945874636,19.931386690188994,0.0,75853.06155354579
benchmark_result_0908,ds-0908-gds-400g.json,prefill,95,996,gds-400g,GDS,400g,N,N/A,203.85283089213772,20.200692836629834,0.0,75458.4664364331
benchmark_result_0908,ds-0908-gds-400g.json,prefill,96,996,gds-400g,GDS,400g,N,N/A,203.79792845924385,20.169794545914293,0.0,75494.52294472892
benchmark_result_0908,ds-0908-gds-400g.json,prefill,97,996,gds-400g,GDS,400g,N,N/A,202.4613505814341,19.485966132965167,0.0,75988.93750855663
benchmark_result_0908,ds-0908-gds-400g.json,prefill,98,996,gds-400g,GDS,400g,N,N/A,201.56592622981407,19.65049494180001,0.0,76316.41270813694
benchmark_result_0908,ds-0908-gds-400g.json,prefill,99,996,gds-400g,GDS,400g,N,N/A,200.52872143598506,19.12887786114826,0.0,76677.54745904982
benchmark_result_0908,ds-0908-gds-400g.json,prefill,100,996,gds-400g,GDS,400g,N,N/A,201.0413712268928,19.259686646554986,0.0,76512.75593398442
benchmark_result_0908,ds-0908-gds-400g.json,prefill,1,996,gds-400g,GDS,400g,N,N/A,622.6613280148013,590.6334587929947,0.0,24315.522055343292
benchmark_result_0908,ds-0908-gds-400g.json,prefill,2,996,gds-400g,GDS,400g,N,N/A,330.3545237959285,174.07483050437193,0.0,46922.398675975455
benchmark_result_0908,ds-0908-gds-400g.json,prefill,3,996,gds-400g,GDS,400g,N,N/A,207.06328085817708,13.603759734948426,0.0,75237.63740751897
benchmark_result_0908,ds-0908-gds-400g.json,prefill,4,996,gds-400g,GDS,400g,N,N/A,208.58599497471005,14.310268233904514,0.0,74742.38438575178
benchmark_result_0908,ds-0908-gds-400g.json,prefill,5,996,gds-400g,GDS,400g,N,N/A,202.79726435333333,13.080694568277897,0.0,76940.39436015105
benchmark_result_0908,ds-0908-gds-400g.json,prefill,6,996,gds-400g,GDS,400g,N,N/A,200.37121724220924,12.197760915042522,0.0,77752.42601812724
benchmark_result_0908,ds-0908-gds-400g.json,prefill,7,996,gds-400g,GDS,400g,N,N/A,203.21020227565896,12.754489928404839,0.0,76660.70565802664
benchmark_result_0908,ds-0908-gds-400g.json,prefill,8,996,gds-400g,GDS,400g,N,N/A,200.27735306241084,12.790226439816363,0.0,77896.3045126526
benchmark_result_0908,ds-0908-gds-400g.json,prefill,9,996,gds-400g,GDS,400g,N,N/A,202.3845970457963,12.830261562114442,0.0,77035.51708480314
benchmark_result_0908,ds-0908-gds-400g.json,prefill,10,996,gds-400g,GDS,400g,N,N/A,203.26077853271272,12.526306330680717,0.0,76703.55784354676
benchmark_result_0908,ds-0908-gds-400g.json,prefill,11,996,gds-400g,GDS,400g,N,N/A,202.11342124190804,12.557744512875326,0.0,77016.89261061494
benchmark_result_0908,ds-0908-gds-400g.json,prefill,12,996,gds-400g,GDS,400g,N,N/A,201.46703631132064,12.932826366550865,0.0,77264.82060583256
benchmark_result_0908,ds-0908-gds-400g.json,prefill,13,996,gds-400g,GDS,400g,N,N/A,202.86133230974278,12.639839687878897,0.0,76851.36910127259
benchmark_result_0908,ds-0908-gds-400g.json,prefill,14,996,gds-400g,GDS,400g,N,N/A,202.90130372566637,13.10990263156242,0.0,76869.94521796113
benchmark_result_0908,ds-0908-gds-400g.json,prefill,15,996,gds-400g,GDS,400g,N,N/A,201.4485551987309,12.70852533595506,0.0,77412.77252941282
benchmark_result_0908,ds-0908-gds-400g.json,prefill,16,996,gds-400g,GDS,400g,N,N/A,201.05144448306723,12.889683178185848,0.0,77500.47232902033
benchmark_result_0908,ds-0908-gds-400g.json,prefill,17,996,gds-400g,GDS,400g,N,N/A,202.16245710345297,12.832189593954702,0.0,77114.46931997876
benchmark_result_0908,ds-0908-gds-400g.json,prefill,18,996,gds-400g,GDS,400g,N,N/A,202.606864211848,12.677220178484513,0.0,76802.86346049956
benchmark_result_0908,ds-0908-gds-400g.json,prefill,19,996,gds-400g,GDS,400g,N,N/A,203.39112118740255,12.963127535103405,0.0,76677.91970347542
benchmark_result_0908,ds-0908-gds-400g.json,prefill,20,996,gds-400g,GDS,400g,N,N/A,203.5476862693516,12.35502877019536,0.0,76556.71621558626
benchmark_result_0908,ds-0908-gds-400g.json,prefill,21,996,gds-400g,GDS,400g,N,N/A,201.00886533715916,12.867621566974925,0.0,77473.24830733112
benchmark_result_0908,ds-0908-gds-400g.json,prefill,22,996,gds-400g,GDS,400g,N,N/A,201.7826219071867,12.600009207532441,0.0,77309.49673462792
benchmark_result_0908,ds-0908-gds-400g.json,prefill,23,996,gds-400g,GDS,400g,N,N/A,201.9689795662028,12.632820611300765,0.0,77254.62189168014
benchmark_result_0908,ds-0908-gds-400g.json,prefill,24,996,gds-400g,GDS,400g,N,N/A,200.979778781378,12.710784989367552,0.0,77625.91296159186
benchmark_result_0908,ds-0908-gds-400g.json,prefill,25,996,gds-400g,GDS,400g,N,N/A,201.55742282785164,12.838954885298815,0.0,77394.82613782861
benchmark_result_0908,ds-0908-gds-400g.json,prefill,26,996,gds-400g,GDS,400g,N,N/A,201.47585650905967,12.552113641033943,0.0,77444.44533459829
benchmark_result_0908,ds-0908-gds-400g.json,prefill,27,996,gds-400g,GDS,400g,N,N/A,201.73172814868545,12.709350097349825,0.0,77329.42291084796
benchmark_result_0908,ds-0908-gds-400g.json,prefill,28,996,gds-400g,GDS,400g,N,N/A,201.29789873453169,12.389169560464378,0.0,77485.09294793899
benchmark_result_0908,ds-0908-gds-400g.json,prefill,29,996,gds-400g,GDS,400g,N,N/A,200.31007072985327,12.523234969857372,0.0,77704.9371762754
benchmark_result_0908,ds-0908-gds-400g.json,prefill,30,996,gds-400g,GDS,400g,N,N/A,200.93239579019914,12.610178750828346,0.0,77646.74333556838
benchmark_result_0908,ds-0908-gds-400g.json,prefill,31,996,gds-400g,GDS,400g,N,N/A,202.0919469608149,17.293265535923545,0.0,77203.64628981434
benchmark_result_0908,ds-0908-gds-400g.json,prefill,32,996,gds-400g,GDS,400g,N,N/A,199.98961293157967,12.595324693810749,0.0,77998.40856658958
benchmark_result_0908,ds-0908-gds-400g.json,prefill,33,996,gds-400g,GDS,400g,N,N/A,200.7774210589317,12.569901438006617,0.0,77704.44642932658
benchmark_result_0908,ds-0908-gds-400g.json,prefill,34,996,gds-400g,GDS,400g,N,N/A,199.93559198997292,12.84264893315117,0.0,78018.13141222156
benchmark_result_0908,ds-0908-gds-400g.json,prefill,35,996,gds-400g,GDS,400g,N,N/A,201.3780063994151,12.478872771301289,0.0,77428.69208286026
benchmark_result_0908,ds-0908-gds-400g.json,prefill,36,996,gds-400g,GDS,400g,N,N/A,200.78132742705446,12.76916185546206,0.0,77698.84565675636
benchmark_result_0908,ds-0908-gds-400g.json,prefill,37,996,gds-400g,GDS,400g,N,N/A,201.34588830890908,10.59896431848956,0.0,77255.69348688735
benchmark_result_0908,ds-0908-gds-400g.json,prefill,38,996,gds-400g,GDS,400g,N,N/A,200.51955014273216,12.98870564586645,0.0,77799.69466698826
benchmark_result_0908,ds-0908-gds-400g.json,prefill,39,996,gds-400g,GDS,400g,N,N/A,201.4350752235623,14.178350439279294,0.0,77465.00846302998
benchmark_result_0908,ds-0908-gds-400g.json,prefill,40,996,gds-400g,GDS,400g,N,N/A,200.80728199449368,12.85626604618882,0.0,77662.9855928082
benchmark_result_0908,ds-0908-gds-400g.json,prefill,41,996,gds-400g,GDS,400g,N,N/A,202.44092413107865,13.982760518751904,0.0,77077.82553330061
benchmark_result_0908,ds-0908-gds-400g.json,prefill,42,996,gds-400g,GDS,400g,N,N/A,203.3501061500283,16.174900729569504,0.0,76752.03140145996
benchmark_result_0908,ds-0908-gds-400g.json,prefill,43,996,gds-400g,GDS,400g,N,N/A,202.39038742535436,12.896000232800194,0.0,77081.28285082008
benchmark_result_0908,ds-0908-gds-400g.json,prefill,44,996,gds-400g,GDS,400g,N,N/A,201.49252544836295,13.045456471960215,0.0,77374.90066570522
benchmark_result_0908,ds-0908-gds-400g.json,prefill,45,996,gds-400g,GDS,400g,N,N/A,201.32935997292708,12.418119998218039,0.0,77394.6167453485
benchmark_result_0908,ds-0908-gds-400g.json,prefill,46,996,gds-400g,GDS,400g,N,N/A,203.69449171683905,13.092491667544278,0.0,76556.6076780962
benchmark_result_0908,ds-0908-gds-400g.json,prefill,47,996,gds-400g,GDS,400g,N,N/A,200.19510440295562,12.459742417492835,0.0,77886.14528502594
benchmark_result_0908,ds-0908-gds-400g.json,prefill,48,996,gds-400g,GDS,400g,N,N/A,200.3581955159704,12.525334586079262,0.0,77795.5801442938
benchmark_result_0908,ds-0908-gds-400g.json,prefill,49,996,gds-400g,GDS,400g,N,N/A,200.61524502933025,12.748463348567126,0.0,77756.9566470115
benchmark_result_0908,ds-0908-gds-400g.json,prefill,50,996,gds-400g,GDS,400g,N,N/A,201.48071770769698,12.605293026492703,0.0,77357.03809596862
benchmark_result_0908,ds-0908-gds-400g.json,prefill,51,996,gds-400g,GDS,400g,N,N/A,201.68261885468382,13.286380765269165,0.0,77258.32470283966
benchmark_result_0908,ds-0908-gds-400g.json,prefill,52,996,gds-400g,GDS,400g,N,N/A,199.84109981528795,12.900506659852036,0.0,77964.00516461705
benchmark_result_0908,ds-0908-gds-400g.json,prefill,53,996,gds-400g,GDS,400g,N,N/A,200.6322326029961,13.147963614271722,0.0,77647.55379154702
benchmark_result_0908,ds-0908-gds-400g.json,prefill,54,996,gds-400g,GDS,400g,N,N/A,200.07440052713113,12.832586375816584,0.0,77882.7574024738
benchmark_result_0908,ds-0908-gds-400g.json,prefill,55,996,gds-400g,GDS,400g,N,N/A,200.89943307684734,12.427595200896207,0.0,77588.25285569875
benchmark_result_0908,ds-0908-gds-400g.json,prefill,56,996,gds-400g,GDS,400g,N,N/A,200.27345104608685,13.32298484708836,0.0,77746.20684651277
benchmark_result_0908,ds-0908-gds-400g.json,prefill,57,996,gds-400g,GDS,400g,N,N/A,199.9034824055464,12.57591172603582,0.0,77990.28104583883
benchmark_result_0908,ds-0908-gds-400g.json,prefill,58,996,gds-400g,GDS,400g,N,N/A,202.00445110618602,15.245337650603911,0.0,77129.27377766903
benchmark_result_0908,ds-0908-gds-400g.json,prefill,59,996,gds-400g,GDS,400g,N,N/A,200.65731518397416,12.461175303106376,0.0,77717.33428353674
benchmark_result_0908,ds-0908-gds-400g.json,prefill,60,996,gds-400g,GDS,400g,N,N/A,199.19171358963163,12.644232563343772,0.0,78316.92963302258
benchmark_result_0908,ds-0908-gds-400g.json,prefill,61,996,gds-400g,GDS,400g,N,N/A,209.08974884951022,37.213421593716355,0.0,74660.41377822268
benchmark_result_0908,ds-0908-gds-400g.json,prefill,62,996,gds-400g,GDS,400g,N,N/A,199.76814336919534,12.794018176049699,0.0,78069.90687853633
benchmark_result_0908,ds-0908-gds-400g.json,prefill,63,996,gds-400g,GDS,400g,N,N/A,200.45278918211503,12.751175560797954,0.0,77653.51093850785
benchmark_result_0908,ds-0908-gds-400g.json,prefill,64,996,gds-400g,GDS,400g,N,N/A,200.6250868153681,12.662272827924276,0.0,77736.34033767015
benchmark_result_0908,ds-0908-gds-400g.json,prefill,65,996,gds-400g,GDS,400g,N,N/A,199.10183524635312,12.281378816060691,0.0,78338.47874451951
benchmark_result_0908,ds-0908-gds-400g.json,prefill,66,996,gds-400g,GDS,400g,N,N/A,200.15231102705002,12.861090393869631,0.0,77934.11563454581
benchmark_result_0908,ds-0908-gds-400g.json,prefill,67,996,gds-400g,GDS,400g,N,N/A,200.79933976444107,12.99160343938858,0.0,77705.78719966779
benchmark_result_0908,ds-0908-gds-400g.json,prefill,68,996,gds-400g,GDS,400g,N,N/A,201.5663667859432,13.006358791260398,0.0,77308.53042825482
benchmark_result_0908,ds-0908-gds-400g.json,prefill,69,996,gds-400g,GDS,400g,N,N/A,200.73906471312512,12.366144596399849,0.0,77683.93759580719
benchmark_result_0908,ds-0908-gds-400g.json,prefill,70,996,gds-400g,GDS,400g,N,N/A,201.14835572273782,12.68525520877951,0.0,77549.62418295005
benchmark_result_0908,ds-0908-gds-400g.json,prefill,71,996,gds-400g,GDS,400g,N,N/A,200.30578067273987,12.121676706477846,0.0,77862.53885312375
benchmark_result_0908,ds-0908-gds-400g.json,prefill,72,996,gds-400g,GDS,400g,N,N/A,200.1648775746192,12.527716284676654,0.0,77938.17284394486
benchmark_result_0908,ds-0908-gds-400g.json,prefill,73,996,gds-400g,GDS,400g,N,N/A,199.59778938364857,12.460584534978903,0.0,78148.70959755211
benchmark_result_0908,ds-0908-gds-400g.json,prefill,74,996,gds-400g,GDS,400g,N,N/A,200.599739892253,12.742782782305188,0.0,77776.34385047654
benchmark_result_0908,ds-0908-gds-400g.json,prefill,75,996,gds-400g,GDS,400g,N,N/A,200.36614113720134,12.585181763638321,0.0,77841.09259840511
benchmark_result_0908,ds-0908-gds-400g.json,prefill,76,996,gds-400g,GDS,400g,N,N/A,201.76866660108016,12.889882587726207,0.0,77335.82846022733
benchmark_result_0908,ds-0908-gds-400g.json,prefill,77,996,gds-400g,GDS,400g,N,N/A,201.16951050353236,13.277656066878597,0.0,77550.04350201898
benchmark_result_0908,ds-0908-gds-400g.json,prefill,78,996,gds-400g,GDS,400g,N,N/A,199.84639216971118,12.360742318238687,0.0,77993.43272615816
benchmark_result_0908,ds-0908-gds-400g.json,prefill,79,996,gds-400g,GDS,400g,N,N/A,200.18911855722158,13.059349318696245,0.0,77888.40446350117
benchmark_result_0908,ds-0908-gds-400g.json,prefill,80,996,gds-400g,GDS,400g,N,N/A,199.67660379460236,12.327259373829927,0.0,78117.41770543775
benchmark_result_0908,ds-0908-gds-400g.json,prefill,81,996,gds-400g,GDS,400g,N,N/A,202.33540049637668,12.860703868598804,0.0,77125.95993340644
benchmark_result_0908,ds-0908-gds-400g.json,prefill,82,996,gds-400g,GDS,400g,N,N/A,201.98181845946237,13.477053999532293,0.0,77251.10322009199
benchmark_result_0908,ds-0908-gds-400g.json,prefill,83,996,gds-400g,GDS,400g,N,N/A,201.89263375941664,13.069292603998019,0.0,77268.10765656846
benchmark_result_0908,ds-0908-gds-400g.json,prefill,84,996,gds-400g,GDS,400g,N,N/A,201.02695080529278,12.688119446553445,0.0,77506.50127879932
benchmark_result_0908,ds-0908-gds-400g.json,prefill,85,996,gds-400g,GDS,400g,N,N/A,200.1349481230136,12.35184885790821,0.0,77838.93801213658
benchmark_result_0908,ds-0908-gds-400g.json,prefill,86,996,gds-400g,GDS,400g,N,N/A,201.0117355371282,13.112257785328149,0.0,77497.78630741754
benchmark_result_0908,ds-0908-gds-400g.json,prefill,87,996,gds-400g,GDS,400g,N,N/A,200.8275803300785,12.78287841247526,0.0,77578.2092023363
benchmark_result_0908,ds-0908-gds-400g.json,prefill,88,996,gds-400g,GDS,400g,N,N/A,200.83028777793515,12.790975868116199,0.0,77572.32504657036
benchmark_result_0908,ds-0908-gds-400g.json,prefill,89,996,gds-400g,GDS,400g,N,N/A,200.46567740462098,12.920688808055486,0.0,77820.6600883496
benchmark_result_0908,ds-0908-gds-400g.json,prefill,90,996,gds-400g,GDS,400g,N,N/A,207.82564502966125,13.875055198261386,0.0,75411.36254744913
benchmark_result_0908,ds-0908-gds-400g.json,prefill,91,996,gds-400g,GDS,400g,N,N/A,208.3728378691012,13.786415229894017,0.0,75228.18534083682
benchmark_result_0908,ds-0908-gds-400g.json,prefill,92,996,gds-400g,GDS,400g,N,N/A,200.30985290766694,12.755502108582393,0.0,77867.34130799453
benchmark_result_0908,ds-0908-gds-400g.json,prefill,93,996,gds-400g,GDS,400g,N,N/A,201.16690240392927,12.767972823212592,0.0,77542.04150476435
benchmark_result_0908,ds-0908-gds-400g.json,prefill,94,996,gds-400g,GDS,400g,N,N/A,203.37406990661597,14.012837594260194,0.0,76720.00154791541
benchmark_result_0908,ds-0908-gds-400g.json,prefill,95,996,gds-400g,GDS,400g,N,N/A,200.8899087604368,12.69701636219484,0.0,77676.04629667656
benchmark_result_0908,ds-0908-gds-400g.json,prefill,96,996,gds-400g,GDS,400g,N,N/A,200.69112353511932,12.720821785625377,0.0,77741.72125368487
benchmark_result_0908,ds-0908-gds-400g.json,prefill,97,996,gds-400g,GDS,400g,N,N/A,200.70853372337297,12.7358921312581,0.0,77733.95531350533
benchmark_result_0908,ds-0908-gds-400g.json,prefill,98,996,gds-400g,GDS,400g,N,N/A,201.06342151838666,12.375369688930862,0.0,77576.953928787
benchmark_result_0908,ds-0908-gds-400g.json,prefill,99,996,gds-400g,GDS,400g,N,N/A,201.20127945478694,12.94160816930127,0.0,77527.11480907362
benchmark_result_0908,ds-0908-gds-400g.json,prefill,100,996,gds-400g,GDS,400g,N,N/A,201.24871646830192,12.680246200105422,0.0,77534.93170152543
benchmark_result_0908,ds-0908-gds-400g.json,prefill,1,996,gds-400g,GDS,400g,N,N/A,541.0616926920193,587.7933188934583,0.0,28462.75386509523
benchmark_result_0908,ds-0908-gds-400g.json,prefill,2,996,gds-400g,GDS,400g,N,N/A,305.11120690527605,169.03551323624637,0.0,51771.06899122262
benchmark_result_0908,ds-0908-gds-400g.json,prefill,3,996,gds-400g,GDS,400g,N,N/A,207.6226788664644,11.665139848598864,0.0,76071.6578858413
benchmark_result_0908,ds-0908-gds-400g.json,prefill,4,996,gds-400g,GDS,400g,N,N/A,207.00593881701934,10.97562879110189,0.0,76299.3985809435
benchmark_result_0908,ds-0908-gds-400g.json,prefill,5,996,gds-400g,GDS,400g,N,N/A,202.37653308722656,9.393874811318206,0.0,78042.61979594677
benchmark_result_0908,ds-0908-gds-400g.json,prefill,6,996,gds-400g,GDS,400g,N,N/A,203.09031719283666,9.723552507129265,0.0,77746.37155753965
benchmark_result_0908,ds-0908-gds-400g.json,prefill,7,996,gds-400g,GDS,400g,N,N/A,202.37892701959936,9.81075409810314,0.0,78017.95280696684
benchmark_result_0908,ds-0908-gds-400g.json,prefill,8,996,gds-400g,GDS,400g,N,N/A,201.19542987609748,9.098351124923228,0.0,78486.16946938507
benchmark_result_0908,ds-0908-gds-400g.json,prefill,9,996,gds-400g,GDS,400g,N,N/A,203.53626689815428,9.755480104353666,0.0,77592.00259637435
benchmark_result_0908,ds-0908-gds-400g.json,prefill,10,996,gds-400g,GDS,400g,N,N/A,203.94495750253554,9.97495598967872,0.0,77420.09562609496
benchmark_result_0908,ds-0908-gds-400g.json,prefill,11,996,gds-400g,GDS,400g,N,N/A,203.88974908040836,9.057742101682912,0.0,77468.52845170301
benchmark_result_0908,ds-0908-gds-400g.json,prefill,12,996,gds-400g,GDS,400g,N,N/A,203.74277193128364,9.629388314184316,0.0,77485.60163574653
benchmark_result_0908,ds-0908-gds-400g.json,prefill,13,996,gds-400g,GDS,400g,N,N/A,204.16941591654904,9.978127814795819,0.0,77362.17282574993
benchmark_result_0908,ds-0908-gds-400g.json,prefill,14,996,gds-400g,GDS,400g,N,N/A,202.58176306946552,9.463369170059819,0.0,77966.29183074471
benchmark_result_0908,ds-0908-gds-400g.json,prefill,15,996,gds-400g,GDS,400g,N,N/A,203.42744480105466,9.43856029272233,0.0,77647.6639991801
benchmark_result_0908,ds-0908-gds-400g.json,prefill,16,996,gds-400g,GDS,400g,N,N/A,203.1850661734643,9.661142554090569,0.0,77734.7546546756
benchmark_result_0908,ds-0908-gds-400g.json,prefill,17,996,gds-400g,GDS,400g,N,N/A,201.99607057336834,9.477675574230425,0.0,78059.64563469376
benchmark_result_0908,ds-0908-gds-400g.json,prefill,18,996,gds-400g,GDS,400g,N,N/A,204.3388917381526,9.966381059746505,0.0,77190.65354630847
